,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
21,2019-02-01,61.59484747357143,57.98092512561073,66.45646309176428,61.59484747357143,61.59484747357143,0.5941167209530334,0.5941167209530334,0.5941167209530334,0.5941167209530334,0.5941167209530334,0.5941167209530334,0.0,0.0,0.0,62.18896419452446
22,2019-02-04,61.12794850621357,58.00599223866874,66.42810800271354,61.12794850621357,61.12794850621357,1.0332679119718093,1.0332679119718093,1.0332679119718093,1.0332679119718093,1.0332679119718093,1.0332679119718093,0.0,0.0,0.0,62.16121641818538
23,2019-02-05,60.97231551709429,57.79167624768109,66.22087880846314,60.97231551709429,60.97231551709429,0.9150316069436291,0.9150316069436291,0.9150316069436291,0.9150316069436291,0.9150316069436291,0.9150316069436291,0.0,0.0,0.0,61.887347124037916
24,2019-02-06,60.81668252797499,57.42433378180264,65.97156130749175,60.81668252797499,60.81668252797499,0.8360674844840458,0.8360674844840458,0.8360674844840458,0.8360674844840458,0.8360674844840458,0.8360674844840458,0.0,0.0,0.0,61.65275001245904
25,2019-02-07,60.66104899125797,57.3565764549742,65.74185800706664,60.66104899125797,60.66104899125797,1.0113886467782323,1.0113886467782323,1.0113886467782323,1.0113886467782323,1.0113886467782323,1.0113886467782323,0.0,0.0,0.0,61.6724376380362
26,2019-02-08,60.505415454540945,56.95710984575767,65.28631614304669,60.505415454540945,60.505415454540945,0.5941167209507762,0.5941167209507762,0.5941167209507762,0.5941167209507762,0.5941167209507762,0.5941167209507762,0.0,0.0,0.0,61.099532175491724
27,2019-02-11,60.03851484438987,56.68481693646916,65.41464569714582,60.03851484438987,60.03851484438987,1.033267911970612,1.033267911970612,1.033267911970612,1.033267911970612,1.033267911970612,1.033267911970612,0.0,0.0,0.0,61.071782756360484
28,2019-02-12,59.882881307672854,56.6104680396028,64.91270398002361,59.882881307672854,59.882881307672854,0.9150316069449402,0.9150316069449402,0.9150316069449402,0.9150316069449402,0.9150316069449402,0.9150316069449402,0.0,0.0,0.0,60.7979129146178
29,2019-02-13,59.72724777095583,55.9653727403966,64.82782740921971,59.72724777095583,59.72724777095583,0.836067484484705,0.836067484484705,0.836067484484705,0.836067484484705,0.836067484484705,0.836067484484705,0.0,0.0,0.0,60.563315255440536
30,2019-02-14,59.5716142342388,56.13192298367341,64.86263913785416,59.5716142342388,59.5716142342388,1.0113886467791215,1.0113886467791215,1.0113886467791215,1.0113886467791215,1.0113886467791215,1.0113886467791215,0.0,0.0,0.0,60.583002881017926
31,2019-02-15,59.415980697521775,55.37843067104382,64.39148265774172,59.415980697521775,59.415980697521775,0.5941167209507929,0.5941167209507929,0.5941167209507929,0.5941167209507929,0.5941167209507929,0.5941167209507929,0.0,0.0,0.0,60.01009741847257
